ScanNumber	ImageOrSpectrum	FullOrROI	AcquireOrFocus	NumFrames	NumAccum	ExposureTime	ROIX1Start	ROIX1End	ROIY1Start	ROIY1End	HHG(mbar)	Target(mbar)	ValveHHG	ValveTarget	ZPositionHHG	ZPositionTarget	InitialPower	IrisPosition	TDPosition	XPositionTarget	Wedge1Pos	Wedge2Pos	MirrorFarX	MirrorFarY	MirrorNearX	MirrorNearY	CEP	Notes
2000	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.165	66.841	0.000	0.000	0.000	0.000	0.000	60.000	136.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2001	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.883	66.922	0.000	0.000	0.000	0.000	0.000	60.000	136.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2002	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.883	66.922	0.000	0.000	0.000	0.000	0.000	60.000	136.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2003	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.867	66.793	0.000	0.000	0.000	0.000	0.000	60.000	136.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2004	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.867	66.793	0.000	0.000	0.000	0.000	0.000	60.000	136.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2005	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.141	66.970	0.000	0.000	0.000	0.000	0.000	60.000	136.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2006	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.948	67.115	0.000	0.000	0.000	0.000	0.000	60.000	136.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2007	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.948	67.115	0.000	0.000	0.000	0.000	0.000	60.000	136.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2008	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.085	67.220	0.000	0.000	0.000	0.000	0.000	60.000	136.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2009	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.085	67.220	0.000	0.000	0.000	0.000	0.000	60.000	136.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2010	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.908	67.293	0.000	0.000	0.000	0.000	0.000	60.000	136.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2011	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.908	67.293	0.000	0.000	0.000	0.000	0.000	60.000	136.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2012	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.012	67.131	0.000	0.000	0.000	0.000	0.000	60.000	136.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2013	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.359	66.769	0.000	0.000	0.000	0.000	0.000	60.000	136.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2014	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.359	66.769	0.000	0.000	0.000	0.000	0.000	60.000	136.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2015	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.996	66.906	0.000	0.000	0.000	0.000	0.000	60.000	137.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2016	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.996	66.906	0.000	0.000	0.000	0.000	0.000	60.000	137.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2017	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.222	66.833	0.000	0.000	0.000	0.000	0.000	60.000	137.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.956	67.099	0.000	0.000	0.000	0.000	0.000	60.000	137.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2019	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.956	67.099	0.000	0.000	0.000	0.000	0.000	60.000	137.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2020	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.875	66.793	0.000	0.000	0.000	0.000	0.000	60.000	137.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2021	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.278	66.648	0.000	0.000	0.000	0.000	0.000	60.000	137.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2022	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.278	66.648	0.000	0.000	0.000	0.000	0.000	60.000	137.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2023	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.278	66.648	0.000	0.000	0.000	0.000	0.000	60.000	137.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2024	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.972	66.745	0.000	0.000	0.000	0.000	0.000	60.000	137.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2025	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.399	66.970	0.000	0.000	0.000	0.000	0.000	60.000	137.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2026	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.399	66.970	0.000	0.000	0.000	0.000	0.000	60.000	137.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2027	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.383	66.938	0.000	0.000	0.000	0.000	0.000	60.000	137.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2028	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.157	67.035	0.000	0.000	0.000	0.000	0.000	60.000	137.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2029	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.859	66.769	0.000	0.000	0.000	0.000	0.000	60.000	137.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2030	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.859	66.769	0.000	0.000	0.000	0.000	0.000	60.000	138.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2031	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.004	66.825	0.000	0.000	0.000	0.000	0.000	60.000	138.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2032	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.310	67.083	0.000	0.000	0.000	0.000	0.000	60.000	138.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2033	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.932	66.809	0.000	0.000	0.000	0.000	0.000	60.000	138.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2034	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.932	66.809	0.000	0.000	0.000	0.000	0.000	60.000	138.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2035	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.262	66.737	0.000	0.000	0.000	0.000	0.000	60.000	138.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2036	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.262	66.737	0.000	0.000	0.000	0.000	0.000	60.000	138.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2037	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.190	66.857	0.000	0.000	0.000	0.000	0.000	60.000	138.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2038	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.190	66.857	0.000	0.000	0.000	0.000	0.000	60.000	138.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2039	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.149	66.664	0.000	0.000	0.000	0.000	0.000	60.000	138.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2040	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.996	67.043	0.000	0.000	0.000	0.000	0.000	60.000	138.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2041	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.996	67.043	0.000	0.000	0.000	0.000	0.000	60.000	138.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2042	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.012	66.600	0.000	0.000	0.000	0.000	0.000	60.000	138.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2043	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.061	66.890	0.000	0.000	0.000	0.000	0.000	60.000	138.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2044	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.061	66.890	0.000	0.000	0.000	0.000	0.000	60.000	138.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2045	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.972	66.865	0.000	0.000	0.000	0.000	0.000	60.000	139.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2046	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.972	66.865	0.000	0.000	0.000	0.000	0.000	60.000	139.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2047	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.900	66.857	0.000	0.000	0.000	0.000	0.000	60.000	139.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2048	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.109	66.946	0.000	0.000	0.000	0.000	0.000	60.000	139.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2049	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.109	66.946	0.000	0.000	0.000	0.000	0.000	60.000	139.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2050	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.415	66.882	0.000	0.000	0.000	0.000	0.000	60.000	139.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2051	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.415	66.882	0.000	0.000	0.000	0.000	0.000	60.000	139.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2052	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.319	66.841	0.000	0.000	0.000	0.000	0.000	60.000	139.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2053	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.319	66.841	0.000	0.000	0.000	0.000	0.000	60.000	139.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2054	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.867	67.180	0.000	0.000	0.000	0.000	0.000	60.000	139.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2055	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.883	66.962	0.000	0.000	0.000	0.000	0.000	60.000	139.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2056	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.883	66.962	0.000	0.000	0.000	0.000	0.000	60.000	139.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2057	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.222	66.954	0.000	0.000	0.000	0.000	0.000	60.000	139.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2058	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.222	66.954	0.000	0.000	0.000	0.000	0.000	60.000	139.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2059	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.109	66.841	0.000	0.000	0.000	0.000	0.000	60.000	139.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2060	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.109	66.841	0.000	0.000	0.000	0.000	0.000	60.000	140.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2061	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.085	66.890	0.000	0.000	0.000	0.000	0.000	60.000	140.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2062	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.085	66.890	0.000	0.000	0.000	0.000	0.000	60.000	140.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
